index,score_scale,score_binary,full_text
717,-0.25,"[[1, -2]]","Pigmeus: “Quase 200 mil bolsistas da Capes podem ficar sem bolsa se orçamento de 2019 sofrer corte, diz conselho” https://t.co/BQLgyetY0D"
718,-0.25,"[[1, -2]]","Você sabia que a grande mídia brasileira, dita liberal,  entrou no STF para tirar do ar sites como @elpais_brasil, @bbcbrasil e @TheInterceptBr por serem mantidos por agências estrangeiras? Irônico, não é?"
719,-0.25,"[[1, -2]]",Modelo liberal de regulação das concessões de comunicação será vendido como censura pelos patrimonialistas. Podem apostar.
720,-0.25,"[[1, -2]]","RT @LulaOficial: “Elaboramos um programa à altura da crise que eles criaram"", afirmou @Haddad_Fernando, coordenador do Plano Lula de govern…"
721,-0.25,"[[1, -2]]","Pesadelo sem fim: “Sob pressão, Temer mudará base curricular para o ensino médio” https://t.co/bYUxwtbeJx"
722,-0.25,"[[1, -2]]","“Se você quer resolver o problema da obesidade, você tem que resolver primeiro o problema da desigualdade” https://t.co/UBB8CPNkjC"
723,-0.25,"[[1, -2]]",100 dias de Lula na prisão: a resistência de um homem que só consegue pensar o Brasil  https://t.co/h1bzCfRDHH via @lulapelobrasil
724,-0.25,"[[1, -2]]","Editorial tardio da Folha de S.Paulo: “Absolvição de Lula e outros quatro de obstrução da Justiça mostra os vícios de inquéritos baseados em delações”.
https://t.co/DVEx9gPL6f"
725,-0.25,"[[1, -2]]","Grupelho protofascista quer impedir eleitor de expressar quem gostaria de ver na Presidência da República, ao buscar proibir o nome de Lula nas pesquisas eleitorais. https://t.co/xhkLXJyKqG"
726,-0.25,"[[1, -2]]","Justiça do DF absolve Lula em processo sobre obstrução à Lava Jato
https://t.co/RK6jcr41Zi"
727,-0.25,"[[1, -2]]","RT @LulaOficial: “Lula, como todos os brasileiros, não pode ser beneficiado por privilégios ilegais. Mas também não pode ser perseguido, co…"
728,-0.25,"[[1, -2]]","Seis meses de reforma trabalhista: um balanço feito por pesquisadores da Unicamp sobre seus efeitos sobre os mais pobres. Vale a leitura.
https://t.co/B6ycYUuGOz"
729,-0.25,"[[1, -2]]","A crise é institucional: só 14% confiam no STF, e só 16%  na imprensa. https://t.co/xOlKKn6HG7"
730,-0.25,"[[1, -2]]","RT @LulapeloBrasil: Há dois meses estou preso, injustamente, sem ter cometido crime nenhum. Há dois meses estou impedido de percorrer o Paí…"
731,-0.25,"[[1, -2]]","RT @LulapeloBrasil: Frei Betto, após visita a Lula em Curitiba, onde o presidente está preso há quase dois meses. Toda segunda-feira Lula r…"
732,-0.25,"[[2, -3]]",Show do Caetano hoje na Casa do Povo em SP: de chorar de bonito! https://t.co/HRYglQnpzk
733,-0.25,"[[1, -2]]",Bela entrevista sobre o Maio de 68 em Paris: ‘Jovens e sindicatos não queriam depor De Gaulle’ @estadao:  https://t.co/997h9PE3H0
734,-0.25,"[[1, -2]]",Mancadas em série https://t.co/Jns4Jec6uv
735,-0.25,"[[1, -2]]","Duas observações:
1) Folha omite que foi nossa gestão que desbaratou a máfia do ISS;
2) Era uma questão de tempo que, por falta de protocolos, os delatores se voltassem contra o próprio MP. O promotor Bodini foi um parceiro essencial da Controladoria.
https://t.co/hZWXcnnr2R"
736,-0.25,"[[1, -2]]","Abolição da escravidão em 1888 foi votada pela elite evitando a reforma agrária, diz historiador https://t.co/tPEd2RVo0q"
737,-0.25,"[[1, -2]]","Bela matéria da BBC: a luta esquecida dos negros pelo fim da escravidão.
https://t.co/p9Z7oNIO6h"
738,-0.25,"[[1, -2]]",Gestão Doria-Covas afrouxa fiscalização de contrato de varrição e lixo se acumula em SP. https://t.co/Cnvr1c8bH6
739,-0.25,"[[1, -2]]","Não é hora de mudar o Plano Diretor de SP, pelo contrário: Mercado imobiliário paulista retoma fôlego https://t.co/xP72Z4eGQe"
740,-0.25,"[[1, -2]]",Madri retira placas de ruas com nomes da era da ditadura Franco. Antes tarde do que nunca. https://t.co/9DfzRnRzYn
741,-0.25,"[[1, -2]]","Contratações por salário menor fazem cair arrecadação da Previdência. Segundo a Receita Federal, essa foi a primeira queda real em 10 meses.  https://t.co/jUQtPhnXTG"
742,-0.25,"[[1, -2]]",Mais de cem atores e diretores assinam manifesto contra a condenação de Lula https://t.co/ieiayxk3iv
743,-0.25,"[[1, -2]]",RT @RitaLisauskas: Já pensou que louco seria se na transmissão dessa prisão do Lula fossem adicionados à cobertura uns analistas que fizess…
744,-0.25,"[[1, -2]]","RT @tarsogenro: Nos cárceres do país, hoje, o preso político mais importante do mundo. Condenado sem provas,  em processo de ""exceção"", a p…"
745,-0.25,"[[1, -2]]","RT @pablovillaca: Quando vazaram os áudios de Aécio e quando sua irmã foi presa, seus “amigos” apagaram todas as fotos que tinham com eles…"
746,-0.25,"[[1, -2]]","Doria deixa obras de corredores de ônibus de SP em marcha lenta. Uma pena. Obras prioritárias de saúde, educação, drenagem e mobilidade: todas paradas ou em marcha lenta. https://t.co/kkj0uEbITm"
747,-0.25,"[[1, -2]]","Minha total solidariedade ao Lula, convidados e jornalistas que cobrem a caravana
“Dois ônibus da caravana de Lula são atingidos por quatro tiros no Paraná” https://t.co/bLhZkZbEfp"
748,-0.25,"[[1, -2]]",@rodrigo_zulian @ronaldrios @elpais_brasil O Brexit foi um tiro no pé.
749,-0.25,"[[1, -2]]","Perdi dois amigos: Ana Fonseca, uma guerreira contra a fome e a desigualdade; e Ricardo Bonalume Neto, jornalista raro, de grandes reportagens, que só escrevia sobre o que entendia. Farão falta!"
750,-0.25,"[[2, -3]]",Desmonte (parte 2): Menos Fies e mais cursos virtuais levam faculdades a guerra de preços https://t.co/J3ebc8DIAb
751,-0.25,"[[1, -2]]","RT @MarceloFreixo: É com uma dor profunda que chamamos todas e todos pra vigília em homenagem a vereadora Marielle Franco, na Cinelândia. O…"
752,-0.25,"[[1, -2]]",Entrevista com Fábio Konder Comparato: “A dominação oligárquica sempre existiu entre nós como algo natural” https://t.co/8xeNFcSZd8 via @cartacapital
753,-0.25,"[[1, -2]]",Pesquisa aponta que metade das mulheres que engravidam perde o emprego até dois anos depois da licença-maternidade. https://t.co/wOXjZbrTZz via @elpais_brasil
754,-0.25,"[[1, -2]]","BARBÁRIE: Um dos maiores especialistas em entorpecentes do Brasil, o psicofarmacologista Elisaldo Carlini, 88, professor emérito da Unifesp, foi intimado a depor à polícia de São Paulo nesta quarta-feira (21), acusado de fazer apologia ao crime.
https://t.co/5si58XKcPX"
755,-0.25,"[[1, -2]]","Ações desumanas da prefeitura na Cracolândia deixam país em má situação frente a ONU.
https://t.co/gsrT6hS1zp"
756,-0.25,"[[1, -2]]","Apesar do título, julguei oportuno compartilhar entrevista que dei à revista Jacobin, uma das mais vanguardistas das Américas.  https://t.co/YSS82Glnz4"
757,-0.25,"[[1, -2]]","O delegado também desconsiderou as provas apresentadas que atestam a suspensão da única obra da UTC na cidade, o túnel da avenida Roberto Marinho, em fevereiro de 2013, data anterior portanto ao suposto pagamento."
758,-0.25,"[[3, -4]]","RT @tarsogenro: Força política de Lula aguça ódio de adversários, diz Tarso Genro via @UOLNoticias @UOL  https://t.co/hVwMHUJ0bN."
759,-0.25,"[[1, -2]]",Trânsito de NY desacelera e número de mortos em acidentes cai 30% #G1 https://t.co/CLWzrzhxbl
760,-0.25,"[[2, -3]]","'O ataque às artes é subproduto de linchamentos políticos': boa entrevista com a professora Ivana Bente, da UFRJ. 
https://t.co/zlUTe5VFU2"
761,-0.25,"[[2, -3]]","Entenda por que, na Alemanha, os acionistas das empresas —e não os trabalhadores— pagam por ações de corrupção  (Siemens e Volkswagen, por exemplo) e, no Brasil, se dá exatamente o contrário. 
“Empresas não podem virar 'coitadinhas'”, diz procurador.
https://t.co/1dmEDVHaIs"
762,-0.25,"[[1, -2]]","Cortes de Temer em ciência e tecnologia expulsam pesquisadores e estudantes para o exterior. Golpe trocou o Reuni pelo Desuni. Lamentável!
https://t.co/67VgpYzs5z"
763,-0.25,"[[1, -2]]","De 2013 a 2016 trabalhamos muito duro para que a abertura de empresas em SP fosse feita em 5 dias, como mostra reportagem do Estadão de setembro de 2016. A Folha preferiu omitir a informação. https://t.co/XpVWleD4Tk"
764,-0.25,"[[1, -2]]","Política de encarceramento ruim piora com governo Temer, que acaba com obrigatoriedade de espaços de educação e trabalho em presídios.  https://t.co/i5fnsHSGGA"
765,-0.25,"[[1, -2]]","Participei do Encontro Anual do Movimento Brasil Competitivo, entidade que reúne líderes do setor produtivo nacional, onde expus os desafios para a retomada do desenvolvimento no Brasil. https://t.co/kawdBODAlh"
766,-0.25,"[[1, -2]]","Gestão Temer barra artigo científico e provoca crise com pesquisadores. Censura artística e científica caminham juntas, como se sabe.
 https://t.co/BD4HXKZI0u"
767,-0.25,"[[1, -2]]",Brasil está em 68º lugar em médicos per capita (e governo quer proibir novos cursos de medicina). https://t.co/nIG1AhNx4s
768,-0.25,"[[1, -2]]",Quando trabalhar já não salva da pobreza: possíveis consequências da reforma trabalhista. https://t.co/2w1jIYUjlS via @elpais_brasil
769,-0.25,"[[1, -2]]",Doria põe filho de executivo do lixo para fiscalizar a varrição no centro https://t.co/K5vhQ4NLPg
770,-0.25,"[[1, -2]]","Em meio a crise interna, Doria deve realocar vice. Pelo desempenho como secretário pode até virar prefeito. https://t.co/mrSUf5J0cc"
771,-0.25,"[[1, -2]]","'É loucura dizer que pobre não tem hábito alimentar', diz embaixador da ONU contra a fome e 'pai' do Slow Food https://t.co/vVyyjnIlM5"
772,-0.25,"[[1, -2]]","Previdência: Em SP, morador dos Jardins vive 23 anos a mais do que o do Jardim Ângela, aponta Mapa da Desigualdade https://t.co/M0eJMJM2FY"
773,0.0,"[[1, -1]]","RT @Haddad_Fernando: Será que o Bolsonaro, 64,  aceitaria um debate com a Greta, 16?"
774,0.0,"[[1, -1]]",RT @softpowers_: Sinceramente COMO que alguém pode não gostar de política? https://t.co/CNXsYvGDlX
775,0.0,"[[1, -1]]","Será que o Bolsonaro, 64,  aceitaria um debate com a Greta, 16?"
776,0.0,"[[1, -1]]","@caetanoveloso E isso: Cássia Eller, Nação Zumbi e Beatles. https://t.co/sP0QfXkhhU"
777,0.0,"[[1, -1]]","RT @johniadarola: Bolsonaro is fascist trash. 

https://t.co/Pvk2b9bZHA"
778,0.0,"[[3, -3]]",RT @LulaOficial: O espetáculo produzido hoje pela Força Tarefa da Lava Jato é mais uma demonstração da pirotecnia de procuradores viciados…
779,0.0,"[[1, -1]]","RT @folha: 'Ancine está destruída', diz Wagner Moura ao exibir 'Marighella' em Nova York https://t.co/9bpQc5fmoR"
780,0.0,"[[1, -1]]","RT @FabioPorchat: O Bolsonaro não governa, ele se vinga."
781,0.0,"[[1, -1]]",RT @alferdez: El escritor y empresario Alejandro Roemmers me ofreció donar al Estado argentino más de 6.000 libros y manuscritos de Jorge L…
782,0.0,"[[1, -1]]","RT @czmartins: Perante um juiz imparcial, conseguimos hoje a absolvição sumária de @LulaOficial. O magistrado de Brasília indicou a “tentat…"
783,0.0,"[[2, -2]]","Depois de atacar direitos de negros, indígenas, lgbts, mulheres e pobres em geral, governo desobriga empresa de cumprir cota para trabalhador com deficiência https://t.co/YAOceY6qna"
784,0.0,"[[1, -1]]","RT @simas_luiz: 1- Um fio de História. A PM de São Paulo tem origem distante, em 1831, como Corpo de Guardas Municipais Permanentes, durant…"
785,0.0,"[[1, -1]]",RT @MarkRuffalo: Bolsonaro and his ilk are scapegoating the very people protecting the Amazon from the fires he himself has allowed to happ…
786,0.0,"[[1, -1]]",RT @silviolual: 15/19. Esperar algo da Fundação Palmares neste contexto é equivalente a esperar do ministro da economia sensibilidade socia…
787,0.0,"[[1, -1]]","Coluna da semana sobre dólar, contas externas e rumos da economia. 
https://t.co/7iUSDzJOFU"
788,0.0,"[[2, -2]]","O ano não termina:
1)Itamaraty contraria Constituição e prega religião como política de Estado.
2)Bolsonaro é denunciado por 'crimes contra a humanidade'.
3)Trabalhador terá de bancar custos de processos contra o INSS. 
4)Terras indígenas têm alta de 74% no desmatamento."
789,0.0,"[[1, -1]]","RT @BernardoMF: Para aumentar pena de Lula, tribunal da Lava-Jato ignorou decisão do Supremo e plágio em sentença https://t.co/RtNH2gNGCg"
790,0.0,"[[1, -1]]",RT @LulaOficial: Não sei se o Bolsonaro e o Guedes vão ler isso. Mas queria dizer uma coisa. Existem duas palavras pra ter uma economia sól…
791,0.0,"[[1, -1]]",RT @Haddad_Fernando: Fernando Haddad: Racismo https://t.co/mDb7O8rUSA
792,0.0,"[[1, -1]]",RT @folha: Justiça deixou prescrever processo contra Edir Macedo mesmo após consultar Procuradoria https://t.co/zd5XlTQuys
793,0.0,"[[1, -1]]","RT @monicabergamo: Povo foi para a rua em protestos gigantescos em 2013, c quebra-quebra, fogo em carro da imprensa, tentativa de invasão d…"
794,0.0,"[[1, -1]]",RT @folha: Casos de drogas citados por Weintraub não têm elo com universidades federais https://t.co/pqDnNxsmkc
795,0.0,"[[1, -1]]",Fernando Haddad: Racismo https://t.co/mDb7O8rUSA
796,0.0,"[[1, -1]]","RT @LulaOficial: Direto do Congresso do @ptbrasil! Com os amigos @GuilhermeBoulos, @Haddad_Fernando, @gleisi, @ManuelaDavila e @dilmabr.…"
797,0.0,"[[1, -1]]",RT @LulaOficial: Bolsonaro está fazendo o Brasil regredir. Minha entrevista com o jornal inglês The Guardian. https://t.co/Ud2NPZ45T6
798,0.0,"[[1, -1]]","RT @Bogota__DC: Monumental movilización sobre la carrera Séptima la Calle Real, que se dirige a la Plaza de Bolívar. 
 #ParoNacional #21NSo…"
799,0.0,"[[1, -1]]","Logo quem: Moro defende federalização do caso Marielle para garantir neutralidade das investigações. 
https://t.co/4gnPTl1aV9"
800,0.0,"[[1, -1]]",Médicos negros e negras: muito do que o Brasil precisa. https://t.co/Vn2OoXs3qG
801,0.0,"[[1, -1]]","RT @evoespueblo: De espaldas al pueblo humilde y masacrado por pedir democracia, Mesa, exige a la bancada del MAS reconocer al régimen auto…"
802,0.0,"[[1, -1]]","RT @LulaOficial: Recife agora! #FestivalComLulaLivre

Foto: Ricardo Stuckert https://t.co/iWvcjzSIUd"
803,0.0,"[[1, -1]]","RT @LulaOficial: Reencontro com a liberdade.

Foto: Ricardo Stuckert https://t.co/6ZblaxihYu"
804,0.0,"[[1, -1]]",RT @LaerteCoutinho1: https://t.co/VKev31OgCF
805,0.0,"[[1, -1]]","RT @jornalSul21: Tarso Genro deverá ser indenizado pelo MP-RS em R$ 20 mil por ter seu nome incluído irregularmente em processo

https://t.…"
806,0.0,"[[1, -1]]","Outra leitura obrigatória: “Neoatraso bolsonarista repete clima de 1964”, diz Roberto Schwarz https://t.co/9vDdiXSdPS"
807,0.0,"[[1, -1]]","Aula do historiador José Murilo de Carvalho: “República extinguiu privilégio só dos Braganças”.
https://t.co/o5h6ORwsXn"
808,0.0,"[[1, -1]]",RT @LulaOficial: Quero agradecer de coração toda solidariedade que tenho recebido. Aqui e no mundo inteiro. Nunca imaginei essa acolhida. A…
809,0.0,"[[1, -1]]","RT @LulaOficial: Direto de Salvador, com a presidenta do @ptbrasil, @Gleisi Hoffmann, e @Haddad_Fernando, de volta à reunião da Executiva N…"
810,0.0,"[[1, -1]]","Banco do Brasil está sendo preparado para ser vendido a estrangeiros. Muitas providências já foram tomadas pelo atual presidente do Banco nessa direção. Brasil perderia um grande instrumento de fomento ao desenvolvimento. Desmonte segue acelerado.
https://t.co/dmoFeQ3h4m"
811,0.0,"[[1, -1]]","RT @LulaOficial: SOLIDARIEDADE INTERNACIONAL

1- Lula recebeu hoje ligações de solidariedade do pré-candidato democrata às eleições dos EUA…"
812,0.0,"[[1, -1]]",Excelente texto de Celso Rocha de Barros: Lula está em São Bernardo. https://t.co/XY9JLad88X
813,0.0,"[[1, -1]]",A OEA abriu caminho para o golpe na Bolívia. Podia se manifestar sobre o que acha dos últimos acontecimentos.
814,0.0,"[[1, -1]]","RT @camposmello: TSE determina que WhatsApp informe se empresas fizeram disparos em massa na eleição - investigação pra inglês ver, reporta…"
815,0.0,"[[1, -1]]",Capacidade de síntese invejável! https://t.co/iBY1YixjB7
816,0.0,"[[1, -1]]","RT @Pablo_Iglesias_: La salida de @LulaOficial llega tarde pero es una gran noticia para América Latina y la democracia en todo mundo.

Pue…"
817,0.0,"[[1, -1]]","RT @fhollande: La place de Lula n’était pas en prison. La liberté lui a été rendue, je sais qu’il la mettra au service du Brésil. @LulaOfic…"
818,0.0,"[[1, -1]]",RT @alferdez: Conmueve la fortaleza de @LulaOficial para afrontar esta persecución (solo esa definición le cabe al proceso judicial arbitra…
819,0.0,"[[1, -1]]","RT @felipeneto: Até o Datena entendeu.

O DATENA!

Tu tá entendendo q até o Datena entendeu? https://t.co/mooXdPODPr"
820,0.0,"[[1, -1]]",RT @claudio_couto: Polarização é inerente à competição política. Não é necessariamente sinônimo de radicalização ou extremismo. Temos clara…
821,0.0,"[[1, -1]]",RT @Anne_Hidalgo: Heureuse de savoir que l’ancien président du Brésil Luiz Inacio « Lula » da Silva vient d’être libéré. Je l’attends au pl…
822,0.0,"[[1, -1]]","RT @BernieSanders: As President, Lula has done more than anyone to lower poverty in Brazil and to stand up for workers. I am delighted that…"
823,0.0,"[[1, -1]]","RT @LulaOficial: Liberdade! 

Foto: Ricardo Stuckert https://t.co/znpU1AcHIR"
824,0.0,"[[3, -3]]","Glenn é um gigante do jornalismo internacional diante do rebotalho do jornalismo local que é o Augusto Nunes. O pedido de desculpas da Jovem Pan é importante, mas não suficiente pelo mal que esse sujeito faz à democracia brasileira. Augusto Nunes não honra a profissão."
825,0.0,"[[1, -1]]","RT @cinefilo_K: o governo aprovou que IGREJAS recebam recursos via Lei Rouanet. 

igrejas que já NÃO PAGAM IMPOSTOS, agora vão retirar o di…"
826,0.0,"[[2, -2]]","MEC vai aumentar nota de universidade privada que ceder espaço ao governo federal. Meu Deus, o que isso tem a ver com a qualidade do ensino universitário ministrado por essas instituições? @estadao:  https://t.co/KBkcEZnVBj"
827,0.0,"[[1, -1]]",@BulldogBicolor Aprende um pouco: https://t.co/bQCvCPCvd7
828,0.0,"[[1, -1]]","Saúde e educação: o pacote de Guedes envolve uma infinidade de medidas, mas uma consequência inegável para quem entende de finanças públicas é a drenagem de dezenas de bilhões de reais de recursos da educação para a saúde."
829,0.0,"[[1, -1]]","Espero ardorosamente que Trump sofra impeachment ou não se reeleja.
EUA comunicam oficialmente à ONU saída do Acordo de Paris sobre o clima https://t.co/KVwUtuXNzy via @RFI_Br"
830,0.0,"[[1, -1]]","RT @folha: Em novo revés, EUA mantêm veto à carne bovina do Brasil e frustram Bolsonaro https://t.co/9n2xJ6jplt"
831,0.0,"[[3, -3]]","Revolta contra a Igreja Universal gera morte e crise diplomática em país africano:
A cúpula da Igreja tenta conter uma revolta popular que provocou a depredação de templos e a morte de um adolescente em São Tomé e Príncipe. https://t.co/DcPDDkVFkV"
832,0.0,"[[1, -1]]",RT @folha: A imprensa parece ter normalizado o comportamento de Bolsonaro e de seus ministros—que parecem eternamente em campanha.  Mas é p…
833,0.0,"[[1, -1]]",RT @Estadao: &gt;@EstadaoInter Estados Unidos: 49% são favoráveis ao impeachment de Donald Trump https://t.co/wgAHtwiATV
834,0.0,"[[1, -1]]",Link aberto para não-assinantes. https://t.co/IUJjZUWAwc
835,0.0,"[[1, -1]]","RT @alferdez: En una sociedad que nos educó para la vergüenza, ser libres es la mejor respuesta. 

Vamos a construir una Argentina con más…"
836,0.0,"[[1, -1]]",RT @folha: MP-RJ ignorou eventual adulteração em sistema de gravação em portaria de Bolsonaro https://t.co/1NBqSDWhTY
837,0.0,"[[1, -1]]","RT @demori: Essa é Carmen Eliza Bastos de Carvalho, uma das promotoras do caso Marielle Franco no MPRJ. https://t.co/hxqiy8bbrZ"
838,0.0,"[[1, -1]]",RT @gduvivier: QUEM ESTAVA NA CASA 58?
839,0.0,"[[2, -2]]","Bolsonaro pediu desculpas ao STF
Podia pedir desculpas ao povo argentino
Ao povo brasileiro 
A toda humanidade
Aos seres vivos de uma maneira geral
A Deus por invocar seu nome em vão"
840,0.0,"[[2, -2]]","RT @ggreenwald: NOVO #VazaJato, com @Folha: LJ, com apoio do Moro, levou ministro do STF a manter empreiteiros presos para fechar delação.…"
841,0.0,"[[1, -1]]",#ParabensLula Que muito brevemente você reencontre seu povo!
842,0.0,"[[1, -1]]","¡Buena suerte, Alberto Fernández y Daniel Martínez!"
843,0.0,"[[1, -1]]",Texto disponível agora para não assinantes https://t.co/vr4rLtKtDt
844,0.0,"[[1, -1]]","RT @JairoNicolau1: Uma notícia tristíssima. Wanderley Guilherme dos Santos faleceu nessa madrugada.
Wanderley (ninguém o chamava por seu so…"
845,0.0,"[[1, -1]]",RT @g1economia: Importação de soja dos EUA pela China cresce mais de 1000% em setembro; compras do Brasil caem 36% https://t.co/fBnOyP6A8A
846,0.0,"[[1, -1]]","RT @BlogdoNoblat: Flamengo desmente Bolsonaro e diz que não o convidou para final da Libertadores
A assessoria do clube ainda negou ter for…"
847,0.0,"[[1, -1]]",Esperava menos https://t.co/FmbVDToVmY
848,0.0,"[[1, -1]]","RT @camposmello: olha só, @TSEjusbr , como eram feitos os disparos em massa. De que adianta pedir pra operadoras as linhas das agências e d…"
849,0.0,"[[1, -1]]","RT @xicosa: Assim como água e óleo não se misturam, o povo nordestino não se liga ao fascismo da nova ordem bolsonarista. Essa brava gente…"
850,0.0,"[[2, -2]]","Não se perca:
1)Bolsonaro extinguiu comitês do plano de ação de incidentes com óleo
2)Bolsonaro tentou comprar deputados, diz líder do PSL
3)Justiça deixa prescrever processo contra Edir Macedo pronto para julgamento
4) “Juiz” Moro ordenou busca e apreensão sem provocação do MP"
851,0.0,"[[2, -2]]","Justiça deixa prescrever processo contra Edir Macedo já pronto para julgamento. Edir Macedo foi inicialmente denunciado sob a acusação de quatro crimes: lavagem de dinheiro, evasão de divisas, associação criminosa e falsidade ideológica. https://t.co/6pjPKHIpuE"
852,0.0,"[[1, -1]]",Um inepto na presidência: Governo Bolsonaro extinguiu comitês do plano de ação de incidentes com óleo https://t.co/xcUAct2r6D
853,0.0,"[[1, -1]]","Minha coluna da semana sobre o SUS, a Estratégia Saúde da Família e o Mais Médicos. Três grandes conquistas em risco. 
https://t.co/D7RxkpddWT"
854,0.0,"[[1, -1]]",RT @KennedyAlencar: Pressão autoritária. Envergonha democracia. Papelão de novo? Age fora de sua atribuição constitucional. É como as democ…
855,0.0,"[[1, -1]]","RT @Marcelodedois: Chocado, não imaginava isso https://t.co/w2MqJeIrlr"
856,0.0,"[[1, -1]]",RT @CanalMyNews: O #SegundaChamada está no ar AO VIVO em nosso canal! Os titulares @antoniotabet e @MaraLuquet recebem @Haddad_Fernando nos…
857,0.0,"[[1, -1]]","Hoje, às 20h, entrevisto o humorista @gduvivier no Painel Haddad e, às 20h30, participo do programa Segunda Chamada no @CanalMyNews."
858,0.0,"[[1, -1]]","As incompreensões sobre o artigo de Haddad na Folha, por Luis Nassif https://t.co/tKEuPiZBrM"
859,0.0,"[[1, -1]]","RT @CanalMyNews: Na próxima segunda-feira, às 20h30, @antoniotabet e @MaraLuquet receberão os jornalistas @reinaldoazevedo e @SERGIO_DAVILA…"
860,0.0,"[[1, -1]]",RT @mj_lee: This Elizabeth Warren answer was quite a moment at CNN #EqualityTownHall https://t.co/ThpI7YSO8M
861,0.0,"[[1, -1]]","Vale a leitura:
Brasil na OCDE: ‘Estamos colhendo a humilhação pública depois de todo festejo’, diz Ricupero @estadao:  https://t.co/i4V8qDCN5r"
862,0.0,"[[1, -1]]","RT @paulkrugman: Starting the impeachment inquiry may have seemed risky, but when it leads to headlines like ""Associates of president's per…"
863,0.0,"[[1, -1]]",RT @ggreenwald: Mass protests against corrupt governments &amp; deprivation are things the US Govt &amp; its media promote only when they're a club…
864,0.0,"[[1, -1]]","RT @ggreenwald: WhatsApp admitted that the app was used during Brazil's 2018 election to disseminate ""massive amounts of illegal messages,""…"
865,0.0,"[[3, -3]]","Minha coluna da semana: “Se a verdade prevalecer e a Suprema Corte se libertar das amarras que querem lhe impor, poderemos voltar à arena da livre disputa democrática, com Lula entre nós!”
https://t.co/DeSKoUF858"
866,0.0,"[[1, -1]]",RT @pauloteixeira13: Senhor Sérgio Moro. O senhor avalia que as razões que levaram 10 policiais a invadirem o hospital para pegar o projéti…
867,0.0,"[[1, -1]]",La Ville de Paris attribue la citoyenneté d'honneur à Lula https://t.co/LXS9JkJiqW
868,0.0,"[[1, -1]]",Importante entrevista: Lula fala sobre o STF e diz que não se arrepende de nenhuma indicação. https://t.co/bG9XU3QZCm
869,0.0,"[[1, -1]]","RT @ggreenwald: Manuela entregou voluntariamente o telefone dela à PF e ofereceu ir ao Congresso, enquanto Deltan recusou.

Flavio tenta pa…"
870,0.0,"[[1, -1]]","Nesta quarta-feira, participo do programa Em Foco com @AndreiaSadi. Acompanhe na GloboNews, às 21h30."
871,0.0,"[[1, -1]]","Hoje entrevisto minha amiga @ManuelaDavila. Acompanhe na AllTV e nas nossas redes, às 20h."
872,0.0,"[[1, -1]]",Opinião de um dos cérebros do governo: https://t.co/A9XW5u9s20
873,0.0,"[[1, -1]]","Para quem já viu o filme, na coluna da semana comento Bacurau e seu museu. (Spoiler)
https://t.co/i7obh6Ifnk"
874,0.0,"[[1, -1]]","RT @LulaOficial: Baltasar Garzon, jurista espanhol respeitado mundialmente, após visita a Lula. 

“Se eu tivesse um milímetro de dúvida sob…"
875,0.0,"[[1, -1]]","RT @monicabergamo: PDT, PT, PC do B e PSB denunciam Witzel ao STJ por ""política de extermínio"".
https://t.co/k2yCwRGLhp"
876,0.0,"[[1, -1]]","RT @monicabergamo: URGENTE JUSTIÇA LIBERA ATO ANTI-MORO NA UFF, hoje, às 19hs. Veto de reitor, obedecendo a sugestão do MEC de Abraham Wein…"
877,0.0,"[[1, -1]]","Entrevisto hoje o economista e professor da FGV Luiz Carlos Bresser-Pereira. Acompanhe nas nossas redes e na AllTV, às 20h."
878,0.0,"[[1, -1]]","RT @MarceloFreixo: Dois policiais foram assassinados em menos de 24h no Rio. Felipe Pinheiro morreu no Alemão e Leandro Oliveira, em Benfic…"
879,0.0,"[[4, -4]]","Fora Witzel: Tenho evitado tuitar esses dias. Coisas absurdas acontecendo. Mas, com toda sinceridade, eu realmente penso que há razões de sobra para que se peça o impeachment de Witzel. Ele é o grande responsável pelas atrocidades que se cometem no Rio de Janeiro. Um assassino!"
880,0.0,"[[3, -3]]","Pastores da Igreja Universal do Reino de Deus suspeitos de estuprar e matar garoto de 14 anos vão a júri popular.  
https://t.co/xE4R7Dm3zI via @UOLNoticias"
881,0.0,"[[1, -1]]","RT @ggreenwald: Sim, @joicehasselmann: jornalistas que não são pegos plagiando outros jornalistas e que são capazes de fazer reportagens pr…"
882,0.0,"[[2, -2]]","Bolsonaro assistiu quieto os debates que sua equipe econômica propôs sobre a volta da CPMF. Quando os debates ganharam corpo e a reação da sua base de apoio foi negativa, deu uma de homem e tostou um membro da equipe. Só isso!"
883,0.0,"[[1, -1]]",RT @trottanico: El momento que @LulaOficial ingresa a la sala de la Superintendencia de la Policía para conversar x 1era vez con un medio a…
884,0.0,"[[1, -1]]","Hoje entrevisto meu amigo @FlavioDino no Painel Haddad. Acompanhe nas nossas redes e na AllTV, às 20h. https://t.co/KfHyF6Ia2y"
885,0.0,"[[1, -1]]","RT @Haddad_Fernando: Sou testemunha do quanto Lula relutou, por meses, em aceitar convite de Dilma para integrar seu governo, até que ele c…"
886,0.0,"[[1, -1]]","RT @LiraNeto_: Hoje, no IX Encontro Ibérico de História da Educação, em Braga, o que mais se comentava, entre historiadores e pedagogos, de…"
887,0.0,"[[1, -1]]",Grandes mulheres: Michelle Bachelet convida Ana Estela Haddad para rede de proteção à primeira infância https://t.co/Nn3leRsdnS
